id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
108440,2e-06,udp,-,INT,2,0,202,0,500000.0013,254,0,404000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,101,0,0,0,1,2,2,1,1,1,0,0,0,1,5,0,Shellcode,1
48070,8e-06,l2tp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,Backdoor,1
103742,8e-06,mhrp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Backdoor,1
80016,2.53494,tcp,http,FIN,38,204,1982,263686,95.071284,254,252,6090.874023,828087.4375,2,100,68.511892,12.1485,3431.177976,1429.712049,255,3886529599,1269301955,255,0.12887,0.080203,0.048667,52,1293,1,127488,1,1,2,1,1,1,0,0,1,2,1,0,Worms,1
108478,1e-05,dcn,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Exploits,1
136270,0.688471,tcp,http,FIN,10,6,1302,268,21.787409,254,252,13618.58301,2602.869141,2,1,70.353,124.306203,4125.185216,192.629562,255,4232239835,2368494428,255,0.149497,0.066932,0.082565,130,45,1,0,1,1,1,1,1,1,0,0,1,4,1,0,Worms,1
42993,3e-06,udp,-,INT,2,0,78,0,333333.3215,254,0,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,15,2,2,2,1,7,0,0,0,6,8,0,Normal,0
49038,1.43135,tcp,-,FIN,10,8,564,354,11.876899,254,252,2839.277588,1732.630005,2,1,155.008889,190.731281,10015.56638,275.316,255,2064297844,4166746144,255,0.16995,0.096222,0.073728,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
88615,1.300651,tcp,-,FIN,10,8,644,354,13.070378,254,252,3567.444336,1906.737549,2,1,144.486667,176.351422,8552.836291,255.486922,255,101207186,3318341341,255,0.159204,0.06619,0.093014,64,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
105577,1.812497,tcp,smtp,FIN,28,20,15964,1862,25.931077,62,252,67946.03906,7808.012695,11,8,67.087966,89.669313,3870.75321,104.881727,255,3886634370,3171276274,255,0.148373,0.108777,0.039596,570,93,0,0,1,1,2,1,1,4,0,0,0,2,1,0,Exploits,1
78008,0.97606,tcp,-,FIN,10,8,756,354,17.416963,254,252,5581.624023,2540.827393,2,1,102.698667,129.66543,6114.403846,201.006109,255,896226216,1326735105,255,0.140378,0.068393,0.071985,76,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
52244,9e-06,idpr-cmtp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,Exploits,1
107269,5e-06,merit-inp,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,Backdoor,1
109991,9e-06,qnx,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0,Backdoor,1
39123,0.397278,udp,-,CON,4,4,568,320,17.619903,31,29,8578.375977,4832.887695,0,0,122.653664,99.319,173.444344,140.451906,0,0,0,0,0.0,0.0,0.0,142,80,0,0,7,0,4,1,1,2,0,0,0,3,7,0,Normal,0
87628,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,3,3,10,0,0,0,5,7,0,Reconnaissance,1
139496,9e-06,uti,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,Backdoor,1
85973,9e-06,udp,-,INT,2,0,500,0,111111.1072,254,0,222222208.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,250,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
1391,0.013087,tcp,-,FIN,16,18,1540,1644,2521.586352,31,29,882708.0625,949339.0625,4,4,0.8524,0.79,59.096159,1.387248,255,199616230,205717146,255,0.000554,0.000444,0.00011,96,91,0,0,16,0,6,6,1,4,0,0,0,8,12,0,Normal,0
164503,0.315915,sctp,-,CON,2,2,152,82,9.496226,254,60,1924.568359,1038.254028,0,0,0.009,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,41,0,0,1,0,1,1,1,1,0,0,0,2,1,0,Backdoor,1
95072,0.769775,tcp,-,FIN,10,8,564,354,22.084376,254,252,5279.464844,3221.720703,2,1,85.530556,102.15643,5899.941884,141.389609,255,431704465,4267788781,255,0.129534,0.054078,0.075456,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
109697,0.35158,tcp,http,FIN,10,6,1296,268,42.664544,254,252,26554.41211,5096.990723,2,1,38.962444,57.005,1998.570128,85.875445,255,2653772171,3842006425,255,0.134771,0.066552,0.068219,130,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
108731,9e-06,sep,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
70435,1.9e-05,ip,-,INT,2,0,180,0,52631.58129,254,0,37894740.0,0.0,0,0,0.019,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,1,2,1,3,0,0,0,2,3,0,DoS,1
20603,0.004694,tcp,-,FIN,18,18,3936,2456,7456.327407,31,29,6336600.0,3953984.0,7,7,0.257824,0.247353,12.879238,0.324671,255,1115996345,1119058364,255,0.000605,0.000484,0.000121,219,136,0,0,5,0,4,1,1,4,0,0,0,5,3,0,Normal,0
80243,1.052039,tcp,-,FIN,10,6,756,268,14.258026,254,252,5178.515137,1703.358887,2,1,111.216667,198.173594,7785.599522,352.276437,255,4062260738,1064238891,255,0.119062,0.061164,0.057898,76,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
79688,0.616494,tcp,-,FIN,10,10,462,530,30.81944,254,252,5398.268066,6189.841309,2,3,68.499333,66.817109,4192.983872,115.255977,255,544903099,620048979,255,0.046029,0.008568,0.037461,46,53,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
104709,1.586461,ospf,-,INT,18,0,2858,0,10.715675,254,0,13615.21094,0.0,0,0,93.321234,0.0,171.851906,0.0,0,0,0,0,0.0,0.0,0.0,159,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Backdoor,1
59782,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,DoS,1
164241,9e-06,udp,-,INT,2,0,198,0,111111.1072,254,0,88000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,99,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
132521,1.3e-05,udp,-,INT,2,0,2050,0,76923.07779,254,0,630769216.0,0.0,0,0,0.013,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1025,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Worms,1
61409,48.784843,tcp,smtp,FIN,7292,1106,9654877,48426,172.123131,62,252,1583041.375,7934.103516,3643,8,6.699375,44.140617,957.797072,60.564898,255,3889472633,3724754759,255,0.034816,0.008929,0.025887,1324,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
83205,0.979483,tcp,-,FIN,12,8,3052,768,19.397988,254,252,22852.87305,5488.609863,3,2,85.390906,128.70457,4366.686361,172.57925,255,1323568691,3733000322,255,0.183346,0.078549,0.104797,254,96,0,0,4,1,1,1,1,3,0,0,0,2,3,0,Fuzzers,1
45977,11.666516,tcp,-,REQ,8,0,360,0,0.600008,254,0,216.002777,0.0,7,0,1666.645125,0.0,3288.945,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,18,6,10,1,1,18,0,0,0,8,19,0,Normal,0
22398,0.069001,tcp,-,FIN,48,50,2958,33044,1405.776796,31,29,335879.2188,3754612.5,7,18,1.461277,1.396204,81.948968,80.439677,255,3718747027,3770657742,255,0.000698,0.000583,0.000115,62,661,0,0,4,0,1,1,1,2,0,0,0,2,6,0,Normal,0
13540,0.017912,tcp,-,FIN,50,50,3078,30506,5527.020863,31,29,1347476.5,13352389.0,7,18,0.366542,0.349271,21.172998,0.512167,255,736806162,2882798495,255,0.001313,0.001133,0.00018,62,610,0,0,4,0,4,1,1,2,0,0,0,3,5,0,Normal,0
104502,0.425263,tcp,-,FIN,10,6,534,268,35.272291,254,252,9048.518555,4213.863281,2,1,47.239444,69.195203,2556.16627,111.033656,255,4257706291,1142293754,255,0.109108,0.079278,0.02983,53,45,0,0,3,1,1,1,1,3,0,0,0,8,4,0,Normal,0
109108,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0,Analysis,1
77420,4e-06,qnx,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0,Backdoor,1
58352,0.243616,tcp,smtp,FIN,10,8,556,558,69.781952,254,252,16452.12109,16058.05859,2,2,25.364889,33.678145,1439.213686,46.4645,255,2116840997,469397101,255,0.05244,0.00786,0.04458,56,70,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
83537,0.516711,tcp,-,FIN,10,6,586,268,29.029767,254,252,8174.782715,3468.0896,2,1,54.670667,83.837797,2704.303944,118.291781,255,3223123776,3387654996,255,0.150502,0.097513,0.052989,59,45,0,0,13,1,1,1,1,5,0,0,0,2,5,0,Fuzzers,1
10017,0.007968,tcp,ssh,FIN,32,26,3728,5578,7153.614335,31,29,3626506.0,5385542.0,7,7,0.257032,0.26668,14.912901,0.389508,255,3951472102,3952076492,255,0.001323,0.001166,0.000157,117,215,0,0,2,0,4,1,1,2,0,0,0,1,1,0,Normal,0
39148,2.368016,tcp,http,FIN,330,746,17642,1087890,453.966526,31,29,59421.89453,3670353.5,2,370,7.218595,3.177811,437.186716,269.39183,255,3750077710,1607397803,255,0.000639,0.000514,0.000125,53,1458,1,524288,3,0,5,1,1,3,0,0,1,3,1,0,Normal,0
50028,3e-06,udp,-,INT,2,0,130,0,333333.3215,254,0,173333328.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
85179,0.469675,tcp,http,FIN,10,8,1022,354,36.195241,254,252,15670.41016,5280.24707,2,1,50.286556,64.476855,3469.698475,127.04825,255,3636510647,925067762,255,0.080499,0.018329,0.06217,102,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
30577,0.001809,udp,-,CON,4,4,520,304,3869.541103,31,29,1724709.75,1008291.875,0,0,0.44,0.251667,0.61589,0.348133,0,0,0,0,0.0,0.0,0.0,130,76,0,0,8,0,5,1,1,4,0,0,0,5,7,0,Normal,0
111782,9e-06,eigrp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,DoS,1
101673,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
56954,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,13,4,0,Analysis,1
79596,0.372559,tcp,http,FIN,10,6,1294,268,40.262078,254,252,25016.17188,4809.976074,2,1,41.395444,69.499797,2565.145553,133.313063,255,1373268550,82303598,255,0.065546,0.013264,0.052282,129,45,1,0,1,1,1,1,1,1,0,0,1,21,1,0,Worms,1
47750,1.170247,tcp,ftp,FIN,12,12,2616,682,19.653971,254,252,16393.12109,4279.438477,3,4,106.386094,101.759367,5924.20854,151.935016,255,2264141294,4244731083,255,0.129625,0.049669,0.079956,218,57,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
48207,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,4,4,7,0,0,0,21,7,0,Analysis,1
59665,0.705811,tcp,-,FIN,10,8,564,354,24.085767,254,252,5757.915039,3513.688477,2,1,78.423444,99.566859,5676.328413,144.302031,255,2070641868,2610805084,255,0.040621,0.008214,0.032407,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
35043,0.195222,tcp,-,FIN,22,24,2054,2478,230.506801,31,29,80359.79688,97325.09375,6,6,9.279524,8.457348,536.303755,509.789384,255,1645830377,3795785338,255,0.000863,0.000702,0.000161,93,103,0,0,7,0,5,2,1,5,0,0,0,5,9,0,Normal,0
98555,0.450403,tcp,http,FIN,10,8,792,1120,37.743976,62,252,12664.21387,17406.63281,2,2,50.044778,53.655,2552.511185,94.233352,255,3067692882,2963142543,255,0.15083,0.074152,0.076678,79,140,1,158,7,1,2,2,1,6,0,0,1,3,6,0,Normal,0
167804,0.881993,tcp,pop3,FIN,22,38,1054,28402,66.893955,62,252,9133.859375,250841.0,7,17,41.999666,23.481216,2123.727394,1605.845568,255,991131544,383902736,255,0.061242,0.012385,0.048857,48,747,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
9259,0.017696,tcp,-,FIN,16,18,1540,1644,1864.828143,31,29,652802.875,702079.5625,4,4,1.1598,1.014118,70.516176,2.004832,255,345053122,350180344,255,0.000568,0.000451,0.000117,96,91,0,0,13,0,8,6,1,7,0,0,0,10,12,0,Normal,0
96653,0.317595,tcp,http,FIN,10,6,1314,268,47.229962,254,252,29798.95703,5642.40625,2,1,35.288333,56.450602,1961.41481,100.661031,255,4170353237,555439030,255,0.033852,0.015665,0.018187,131,45,1,0,1,1,1,1,1,1,0,0,1,11,1,0,Worms,1
163357,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,12,12,12,32,0,0,0,12,32,0,Generic,1
86927,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,5,4,4,14,0,0,0,5,11,0,DoS,1
7290,0.004156,tcp,-,FIN,22,14,1470,1728,8421.55923,31,29,2702598.75,3089509.25,5,4,0.197905,0.265,12.147347,0.353263,255,4085209144,4081317585,255,0.000711,0.000585,0.000126,67,123,0,0,5,0,5,1,1,3,0,0,0,1,3,0,Normal,0
125332,1.289519,tcp,http,FIN,10,8,566,354,13.183211,254,252,3163.970459,1923.197754,2,1,140.239444,171.378422,8300.712884,342.163156,255,3578434086,1777644441,255,0.158457,0.089861,0.068596,57,44,1,0,3,1,2,1,1,3,0,0,1,2,3,0,Fuzzers,1
88435,0.668905,tcp,-,FIN,10,6,588,268,22.424708,254,252,6338.717773,2679.005127,2,1,72.222667,95.421797,4018.089571,153.724594,255,943427096,3540833879,255,0.313939,0.191793,0.122146,59,45,0,0,4,1,2,1,1,5,0,0,0,1,4,0,Fuzzers,1
49960,0.338518,tcp,http,FIN,66,14,78481,612,233.370165,254,252,1826597.125,13446.84766,30,1,4.991231,25.489846,514.881352,38.656297,255,2381717425,307268346,255,0.05277,0.007146,0.045624,1189,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Worms,1
123993,8e-06,rsvp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,2,5,0,Backdoor,1
117785,1.356923,tcp,http,FIN,10,8,942,354,12.528346,254,252,4999.546875,1827.664551,2,1,150.753333,181.737,7918.481171,248.608672,255,3383446525,251997356,255,0.181917,0.084763,0.097154,94,44,1,0,2,1,1,2,1,1,0,0,1,2,1,0,Reconnaissance,1
70950,4e-06,larp,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,2,7,0,DoS,1
48495,9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,11,2,6,6,1,10,0,0,0,6,10,0,Fuzzers,1
92190,1e-05,sprite-rpc,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,3,2,2,11,0,0,0,3,9,0,Reconnaissance,1
104427,2e-06,bna,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,Reconnaissance,1
64838,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,13,6,0,Exploits,1
97468,0.194372,tcp,http,FIN,10,6,1294,268,77.17161,254,252,47949.29297,9219.43457,2,1,19.161889,36.138398,981.855536,53.099258,255,400511235,2045070223,255,0.064798,0.013671,0.051127,129,45,1,0,1,1,1,1,1,1,0,0,1,37,1,0,Worms,1
65786,0.957038,tcp,http,FIN,10,6,844,268,15.673359,254,252,6352.935059,1872.44397,2,1,106.231333,178.300203,6275.954674,330.669938,255,2136051897,634575667,255,0.130215,0.065528,0.064687,84,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
15498,0.010967,tcp,-,FIN,34,36,2230,13500,6291.601857,31,29,1579283.25,9574177.0,7,11,0.321879,0.293371,22.27693,21.750281,255,3559624658,3559925593,255,0.000814,0.000691,0.000123,66,375,0,0,4,0,6,1,1,1,0,0,0,1,10,0,Normal,0
114966,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0,DoS,1
113386,3e-06,udp,-,INT,2,0,92,0,333333.3215,254,0,122666664.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Worms,1
83718,1.438531,tcp,-,FIN,12,10,980,826,14.598225,254,252,4999.544434,4137.554199,3,2,130.775548,146.028437,7343.60687,217.651016,255,648742969,1315172280,255,0.199032,0.123565,0.075467,82,83,0,0,5,1,1,1,1,2,0,0,0,2,2,0,Normal,0
113349,3.2e-05,swipe,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Reconnaissance,1
57524,8e-06,l2tp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,3,2,2,3,0,0,0,3,2,0,Exploits,1
73157,1.317178,tcp,-,FIN,10,8,564,354,12.90638,254,252,3085.384033,1882.81311,2,1,137.114556,171.665422,9969.549195,238.365469,255,1334803707,3458742303,255,0.194705,0.115518,0.079187,56,44,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
139304,8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
8741,0.034743,tcp,-,FIN,30,42,2302,34406,2043.577134,31,29,512563.6875,7733817.0,5,15,1.187138,0.834707,67.037744,59.303359,255,2617789522,2625502332,255,0.00064,0.000516,0.000124,77,819,0,0,23,0,6,12,1,6,0,0,0,17,11,0,Normal,0
113827,9e-06,udp,-,INT,2,0,216,0,111111.1072,254,0,96000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,3,1,1,1,0,0,0,1,7,0,Shellcode,1
98975,1.237406,tcp,ftp,FIN,22,22,1182,1614,34.750114,62,252,7299.140137,9962.776367,7,9,58.924097,57.260335,3133.806295,3286.763422,255,852543761,1539767478,255,0.090227,0.033752,0.056475,54,73,0,0,1,1,2,1,1,2,1,1,0,3,1,0,Exploits,1
57205,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,4,4,0,DoS,1
117523,0.245766,tcp,-,FIN,10,6,620,268,61.033666,254,252,18163.61914,7291.48877,2,1,24.205889,44.025,1219.529742,57.023863,255,671254916,4194661261,255,0.074415,0.02562,0.048795,62,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
166260,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
148030,3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
79443,0.276292,tcp,http,FIN,10,6,1778,268,54.290389,254,252,46356.75391,6485.891602,2,1,29.751778,44.784398,1529.78865,72.825492,255,218590023,1590156218,255,0.089817,0.052361,0.037456,178,45,1,0,1,1,1,1,1,1,0,0,1,25,1,0,DoS,1
128663,0.731834,tcp,http,FIN,20,8,17150,354,36.893613,254,252,178105.9688,3388.746582,7,1,38.48,92.361289,2999.731523,181.408312,255,2284187455,644450042,255,0.179373,0.085303,0.09407,858,44,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
64934,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,3,6,0,Exploits,1
116916,8e-06,merit-inp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0,DoS,1
5772,0.13364,tcp,-,FIN,90,92,5174,83812,1354.384852,31,29,306315.4688,4962645.5,7,39,1.497742,1.462396,93.116915,86.706332,255,3992822639,1843537787,255,0.000682,0.00056,0.000122,57,911,0,0,2,0,1,1,1,1,0,0,0,2,8,0,Normal,0
112330,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.756,0.0,10.954521,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
104406,6e-06,udp,-,INT,2,0,2642,0,166666.6608,254,0,1761333248.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1321,0,0,0,3,2,1,1,1,1,0,0,0,2,2,0,Fuzzers,1
54695,1.24811,tcp,ftp,FIN,22,22,1158,1624,34.45209,62,252,7089.118652,9941.430664,7,9,59.43381,58.585475,3389.768505,4233.400726,255,806585717,3036417619,255,0.055067,0.006849,0.048218,53,74,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
171135,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,17,16,16,18,0,0,0,17,18,0,Generic,1
128218,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,2,0,Reconnaissance,1
11377,0.080797,tcp,ssh,FIN,32,24,3728,5474,680.718329,31,29,357637.0313,519425.2188,7,7,2.606355,3.482391,218.720005,7.347814,255,679389436,2829276201,255,0.000696,0.000582,0.000114,117,228,0,0,1,0,6,1,1,2,0,0,0,2,1,0,Normal,0
73390,0.259694,tcp,-,FIN,10,6,542,268,57.760285,254,252,15033.07715,6900.428711,2,1,24.679778,45.371,1194.232133,58.342945,255,1492362165,535360429,255,0.070822,0.032831,0.037991,54,45,0,0,8,1,2,1,1,1,0,0,0,3,1,0,Shellcode,1
87466,0.188475,tcp,http,FIN,10,6,1254,268,79.586153,254,252,47921.47656,9507.892578,2,1,19.291,36.220602,1031.698529,61.864199,255,2441772868,998324916,255,0.058207,0.007369,0.050838,125,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
142543,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,33,33,16,33,0,0,0,33,33,0,Generic,1
78949,1.321118,tcp,-,FIN,10,8,564,354,12.867889,254,252,3076.182373,1877.197998,2,1,146.661556,178.570281,8845.418505,265.375187,255,2607108925,484948758,255,0.183839,0.07112,0.112719,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
